chrom	start	stop
chr12	12323364	12324263
chr12	12334240	12335001
chr12	12337111	12338018
chr12	12343094	12343998
chr12	12344527	12345263
chr12	12348578	12349426
chr12	12356075	12356965
chr12	12367084	12367946
chr12	12395949	12396821
chr12	12400903	12401688
chr12	12408737	12409615
chr12	12412472	12413370
chr12	12420681	12421543
chr12	12489917	12490780
chr12	12544017	12545046
chr12	12567137	12568051
chr12	12577928	12578775
chr12	12582028	12582862
chr12	12590698	12591571
chr12	12622694	12623580
chr12	12647904	12648782
chr12	12676462	12677374
chr12	12680257	12681164
chr12	12684290	12685132
chr12	12706116	12706987
chr12	12708956	12709820
chr12	12716049	12716754
chr12	12770709	12771576
chr12	12776466	12777374
chr12	12783842	12784731
chr12	12791687	12792609
chr12	12810050	12810852
chr12	12825652	12826523
chr12	12837561	12838418
chr12	12866392	12867251
chr12	12873181	12874027
chr12	12877483	12878269
chr12	12904304	12905200
chr12	12936802	12937693
chr12	12941429	12942138
chr12	12942257	12942927
chr12	12967628	12968548
chr12	13016394	13017283
chr12	13035046	13035942
chr12	13037726	13038759
chr12	13056030	13056949
chr12	13094001	13094929
chr12	13126141	13126726
chr12	13126844	13127526
chr12	13129434	13130289
chr12	13140408	13141309
chr12	13159400	13160291
chr12	13166843	13167730
chr12	13176778	13177658
chr12	13180492	13181430
chr12	13209684	13210576
chr12	13211795	13212666
chr12	13214601	13215479
chr12	13248655	13249550
chr12	13254864	13255723
chr12	13268789	13269684
chr12	13276547	13277459
chr12	13293353	13294188
chr12	13302786	13303669
chr12	13313725	13314597
chr12	13358752	13359449
chr12	13360152	13360871
chr12	13388461	13389314
chr12	13462153	13463051
chr12	13483306	13484170
chr12	13499890	13500685
chr12	13508613	13509317
chr12	13511958	13512863
chr12	13521841	13522746
chr12	13538869	13539761
chr12	13554592	13555422
chr12	13585666	13586512
chr12	13594372	13595260
chr12	13596772	13597549
chr12	13598315	13599209
chr12	13608830	13609750
chr12	13626736	13627550
chr12	13640283	13641176
chr12	13703380	13704254
chr12	13770982	13771788
chr12	13809126	13809924
chr12	13810125	13810916
chr12	13860987	13861882
chr12	13939313	13940189
chr12	14064897	14065779
chr12	14068785	14069696
chr12	14082651	14083547
chr12	14096726	14097598
chr12	14114502	14115410
chr12	14151728	14152638
chr12	14200069	14200970
chr12	14204322	14205088
chr12	14253067	14253967
chr12	14282776	14283708
chr12	14291734	14292745
chr12	14315640	14316532
chr12	14338032	14338849
chr12	14410853	14411741
chr12	14415199	14416110
chr12	14471104	14471939
chr12	14515343	14516257
chr12	14811014	14811839
chr12	14871005	14871921
chr12	15061128	15062040
chr12	15064257	15065106
chr12	15069087	15069918
chr12	15106686	15107560
chr12	15122537	15123390
chr12	15174100	15175099
chr12	15218321	15219234
chr12	15394178	15395111
chr12	15416101	15416991
chr12	15459119	15460022
chr12	15472463	15473328
chr12	15507343	15508238
chr12	15520724	15521577
chr12	15535539	15536569
chr12	15565845	15566718
chr12	15605948	15606781
chr12	15617116	15618023
chr12	15639115	15640122
chr12	15681563	15682400
chr12	15688013	15688922
chr12	15704143	15705015
chr12	15758616	15759525
chr12	15761425	15762247
chr12	15765797	15766704
chr12	15768288	15769166
chr12	15771321	15772209
chr12	15800735	15801585
chr12	15815421	15816107
chr12	15816509	15817399
chr12	15832342	15833164
chr12	15844430	15845401
chr12	15852533	15853419
chr12	15896465	15897308
chr12	15994784	15995639
chr12	16008796	16009492
chr12	16009689	16010581
chr12	16068682	16069595
chr12	16075803	16076649
chr12	16091067	16091962
chr12	16135353	16136231
chr12	16140838	16141734
chr12	16145395	16146311
chr12	16150952	16151850
chr12	16185483	16186372
chr12	16190541	16191364
chr12	16208861	16209774
chr12	16220042	16220952
chr12	16222713	16223561
chr12	16260500	16261428
chr12	16278905	16279770
chr12	16283816	16284703
chr12	16288277	16289163
chr12	16383373	16384202
chr12	16391586	16392442
chr12	16431600	16432396
chr12	16474405	16475250
chr12	16506831	16507652
chr12	16509106	16509996
chr12	16514987	16515879
chr12	16533068	16533912
chr12	16550779	16551695
chr12	16563155	16563924
chr12	16568280	16569163
chr12	16589331	16590181
chr12	16591181	16592081
chr12	16605402	16606295
chr12	16615294	16616240
chr12	16618604	16619512
chr12	16634093	16634982
chr12	16635664	16636595
chr12	16643699	16644617
chr12	16653324	16654254
chr12	16656860	16657726
chr12	16662915	16663853
chr12	16665088	16665977
chr12	16672296	16673151
chr12	16677939	16678439
chr12	16682695	16683499
chr12	16688142	16689024
chr12	16696192	16697042
chr12	16698051	16698967
chr12	16718695	16719545
chr12	16739703	16740610
chr12	16754124	16754972
chr12	16788289	16789086
chr12	16789696	16790351
chr12	16790471	16791135
chr12	16800303	16801147
chr12	16805281	16806172
chr12	16810576	16811466
chr12	16828241	16829082
chr12	16835953	16836854
chr12	16837630	16838562
chr12	16844917	16845814
chr12	16850158	16851021
chr12	16853280	16854187
chr12	16855718	16856634
chr12	16869919	16870784
chr12	16873259	16874101
chr12	16875219	16876086
chr12	16877461	16878153
chr12	16890221	16890897
chr12	16894418	16895316
chr12	16903713	16904624
chr12	16923464	16924379
chr12	16927661	16928543
chr12	16999696	17000586
chr12	17011182	17012001
chr12	17015424	17016186
chr12	17026589	17027471
chr12	17033187	17034032
chr12	17036893	17037731
chr12	17044343	17045218
chr12	17048762	17049625
chr12	17056641	17057457
chr12	17063730	17064539
chr12	17069587	17070475
chr12	17084638	17085513
chr12	17089556	17090344
chr12	17090775	17091692
chr12	17097610	17098499
chr12	17106655	17107497
chr12	17113583	17114483
chr12	17132014	17132888
chr12	17140277	17141140
chr12	17152601	17153511
chr12	17159312	17160159
chr12	17161925	17162845
chr12	17170135	17170981
chr12	17176000	17176880
chr12	17183965	17184846
chr12	17192771	17193651
chr12	17194073	17194872
chr12	17200278	17201178
chr12	17220446	17221334
chr12	17227648	17228550
chr12	17238633	17239538
chr12	17241491	17242321
chr12	17252850	17253732
chr12	17256659	17257550
chr12	17266062	17266967
chr12	17267394	17268030
chr12	17310947	17311728
chr12	17324379	17325253
chr12	17347980	17348872
chr12	17358648	17359490
chr12	17366722	17367618
chr12	17376163	17377085
chr12	17377321	17378198
chr12	17436218	17437102
chr12	17505685	17506620
chr12	17506983	17507836
chr12	17509912	17510834
chr12	17544338	17545233
chr12	17548290	17549061
chr12	17549190	17549969
chr12	17553958	17554812
chr12	17556702	17557351
chr12	17557476	17558193
chr12	17568871	17569761
chr12	17578912	17579895
chr12	17611760	17612671
chr12	17635831	17636657
chr12	17661395	17662295
chr12	17663958	17664885
chr12	17690171	17691213
chr12	17741604	17742529
chr12	17744641	17745542
chr12	17747437	17748287
chr12	17773578	17774435
chr12	17808329	17809236
chr12	17851914	17852791
chr12	17881424	17882328
chr12	17992423	17993298
chr12	18514024	18514877
chr12	18605683	18606692
chr12	18609654	18610530
chr12	19288139	19288976
chr12	19387533	19388410
chr12	20614565	20615420
chr12	20815322	20816170
chr12	20920717	20921574
chr12	20928728	20929610
chr12	20990076	20990950
chr12	21075456	21076370
chr12	21092755	21093466
chr12	21097537	21098422
chr12	21111259	21112162
chr12	21112490	21113223
chr12	21119226	21120009
chr12	21125877	21126709
chr12	21135887	21136794
chr12	21139898	21140783
chr12	21152985	21153896
chr12	21160185	21160990
chr12	21165539	21166451
chr12	21167987	21168846
chr12	21177317	21178168
chr12	21201661	21202561
chr12	21216765	21217611
chr12	21228987	21229813
chr12	21260578	21261354
chr12	21262924	21263812
chr12	21266254	21267081
chr12	21277074	21277955
chr12	21285765	21286663
chr12	21316021	21316900
chr12	21335530	21336437
chr12	21346149	21347041
chr12	21373189	21374107
chr12	21417221	21418081
chr12	21424407	21425269
chr12	21426051	21426841
chr12	21430810	21431592
chr12	21472292	21473169
chr12	21493222	21494107
chr12	21505733	21506596
chr12	21510995	21511878
chr12	21512553	21513435
chr12	21518810	21519697
chr12	21542939	21543856
chr12	21613569	21614442
chr12	22905948	22906865
chr12	23009849	23010699
chr12	23189296	23190161
chr12	24096872	24097744
chr12	24251903	24252798
chr12	24470759	24471613
chr12	24492981	24493888
chr12	24498198	24499127
chr12	24520820	24521717
chr12	24525661	24526395
chr12	24564103	24564873
chr12	24571757	24572642
chr12	24581161	24581931
chr12	24592872	24593794
chr12	24599067	24599883
chr12	24600580	24601472
chr12	24602968	24603806
chr12	24623195	24624090
chr12	24626965	24627783
chr12	24630027	24630860
chr12	24642111	24642973
chr12	24650950	24651737
chr12	24679254	24680029
chr12	24680475	24681369
chr12	24696832	24697725
chr12	24707924	24708789
chr12	24716655	24717546
chr12	24734710	24735608
chr12	24786086	24786987
chr12	24794403	24795248
chr12	24831051	24831953
chr12	24837418	24838283
chr12	24858911	24859776
chr12	24860175	24861017
chr12	24864746	24865506
chr12	24870654	24871579
chr12	24872260	24873189
chr12	24893747	24894622
chr12	24912368	24913214
chr12	24927807	24928709
chr12	24948090	24948961
chr12	24951854	24952741
chr12	24963384	24964295
chr12	24974630	24975433
chr12	24985205	24985943
chr12	24989008	24989845
chr12	24993061	24993945
chr12	25000846	25001709
chr12	25012642	25013507
chr12	25020724	25021622
chr12	25027201	25028024
chr12	25037832	25039004
chr12	25041266	25042095
chr12	25054351	25055252
chr12	25083251	25084154
chr12	25092100	25092924
chr12	25095732	25096647
chr12	25098435	25099335
chr12	25100596	25101451
chr12	25106482	25107353
chr12	25177460	25178224
chr12	25178589	25179454
chr12	25188869	25189794
chr12	25203269	25204133
chr12	25224874	25225721
chr12	25234799	25235683
chr12	25244472	25245295
chr12	25329303	25329948
chr12	25332175	25333052
chr12	25344039	25344925
chr12	25364933	25365834
chr12	25376146	25377066
chr12	25412178	25413089
chr12	25438398	25439257
chr12	25467504	25468408
chr12	25473836	25474674
chr12	25475192	25476056
chr12	25492993	25493766
chr12	25524832	25525714
chr12	25526401	25527242
chr12	25575729	25576585
chr12	25579118	25580007
chr12	25615088	25616009
chr12	25623187	25623967
chr12	25654167	25655081
chr12	25668128	25669088
chr12	25688266	25689158
chr12	25756768	25757674
chr12	25762713	25763652
chr12	25826533	25827338
chr12	25844158	25845066
chr12	25854128	25854980
chr12	25864218	25864910
chr12	25865027	25865627
chr12	25870829	25871738
chr12	25883455	25884331
chr12	25904952	25905832
chr12	25924277	25925195
chr12	25926215	25927080
chr12	25982468	25983299
chr12	25991679	25992536
chr12	26012661	26013559
chr12	26027843	26028595
chr12	26067935	26068869
chr12	26071310	26072190
chr12	26078777	26079714
chr12	26086553	26087489
chr12	26091958	26092925
chr12	26099106	26100020
chr12	26109631	26110498
chr12	26112125	26113055
chr12	26115143	26116055
chr12	26130581	26131482
chr12	26146097	26146978
chr12	26171662	26172567
chr12	26175891	26176796
chr12	26180674	26181565
chr12	26186274	26186917
chr12	26187040	26187761
chr12	26191389	26192276
chr12	26196223	26197135
chr12	26227573	26228385
chr12	26276960	26277808
chr12	26280651	26281557
chr12	26285596	26286441
chr12	26311366	26312211
chr12	26314743	26315472
chr12	26323639	26324543
chr12	26330918	26331782
chr12	26351129	26352004
chr12	26377370	26378253
chr12	26379511	26380395
chr12	26386679	26387541
chr12	26403161	26403984
chr12	26404824	26405673
chr12	26414751	26415584
chr12	26424765	26425535
chr12	26443041	26443763
chr12	26443885	26444668
chr12	26452386	26453238
chr12	26455846	26456732
chr12	26469229	26470097
chr12	26478121	26478897
chr12	26485870	26486787
chr12	26487946	26488829
chr12	26525400	26526183
chr12	26532762	26533616
chr12	26577147	26578018
chr12	26588824	26589731
chr12	26631486	26632335
chr12	26635301	26636163
chr12	26665253	26666094
chr12	26666513	26667296
chr12	26679968	26680882
chr12	26720195	26721086
chr12	26773887	26774681
chr12	26778561	26779440
chr12	26781243	26782152
chr12	26802318	26803289
chr12	26809411	26810389
chr12	26817668	26818457
chr12	26854858	26855742
chr12	26877496	26878414
chr12	26883857	26884746
chr12	26885792	26886623
chr12	26903228	26904091
chr12	26966782	26967721
chr12	26971169	26972025
chr12	27009783	27010661
chr12	27019376	27020312
chr12	27035743	27036605
chr12	27040641	27041579
chr12	27054210	27055125
chr12	27057191	27058113
chr12	27061174	27061834
chr12	27061949	27062541
chr12	27064725	27065606
chr12	27082533	27083418
chr12	27104878	27105760
chr12	27126709	27127609
chr12	27129800	27130674
chr12	27160011	27160866
chr12	27187320	27188134
chr12	27223118	27224018
chr12	27248086	27248979
chr12	27298417	27299337
chr12	27304439	27305267
chr12	27323160	27324059
chr12	27338883	27339776
chr12	27341068	27341918
chr12	27342520	27343401
chr12	27356860	27357789
chr12	27363557	27364428
chr12	27408102	27409004
chr12	27417395	27418295
chr12	27467916	27468760
chr12	27474389	27475278
chr12	27479340	27480254
chr12	27486773	27487274
chr12	27491984	27492709
chr12	27502516	27503205
chr12	27536729	27537602
chr12	27562471	27563314
chr12	27565815	27566676
chr12	27597250	27598049
chr12	27598861	27599778
chr12	27604146	27604566
chr12	27646357	27647234
chr12	27697668	27698680
chr12	27724481	27725358
chr12	27736432	27737230
chr12	27838265	27839115
chr12	27928326	27929250
chr12	27932051	27932945
chr12	27945149	27946048
chr12	27978103	27978979
chr12	27984024	27984942
chr12	28055363	28056269
chr12	28171262	28172127
chr12	28218711	28219599
chr12	28237747	28238622
chr12	28248340	28249182
chr12	28308926	28309843
chr12	28331516	28332372
chr12	28401003	28401794
chr12	28401928	28402680
chr12	28420153	28420974
chr12	28432043	28432873
chr12	28458597	28459501
chr12	28460725	28461642
chr12	28463048	28463963
chr12	28493863	28494927
chr12	28535535	28536568
chr12	28570242	28571102
chr12	28587707	28588610
chr12	28589122	28590041
chr12	28602038	28602865
chr12	28607535	28608400
chr12	28612387	28613128
chr12	28622019	28622817
chr12	28635495	28636368
chr12	28649187	28650076
chr12	28674934	28675845
chr12	28697819	28698721
chr12	28701265	28702088
chr12	28704404	28705318
chr12	28710553	28711475
chr12	28714706	28715586
chr12	28730498	28731290
chr12	28749997	28750835
chr12	28751389	28752239
chr12	28769867	28770663
chr12	28793477	28794387
chr12	28796402	28797250
chr12	28799842	28800760
chr12	28817039	28817858
chr12	28823237	28824087
chr12	28831007	28831926
chr12	28837942	28838790
chr12	28859496	28860724
chr12	28862774	28863684
chr12	28868458	28869364
chr12	28872010	28872918
chr12	28874629	28875475
chr12	28891317	28892261
chr12	28896338	28897261
chr12	28906495	28907410
chr12	28925474	28926200
chr12	28964278	28965216
chr12	28974341	28975160
chr12	28998969	28999761
chr12	29004286	29005175
chr12	29015243	29016133
chr12	29029080	29029919
chr12	29030775	29031652
chr12	29048847	29049757
chr12	29062568	29063205
chr12	29083546	29084462
chr12	29095814	29096720
chr12	29120987	29121901
chr12	29123744	29124735
chr12	29130758	29131638
chr12	29136647	29137463
chr12	29141093	29141872
chr12	29143042	29143931
chr12	29145201	29146005
chr12	29167690	29168611
chr12	29187396	29188247
chr12	29213345	29214235
chr12	29216750	29217615
chr12	29225675	29226584
chr12	29232467	29233219
chr12	29239659	29240556
chr12	29247044	29247912
chr12	29257951	29258750
chr12	29275415	29276291
chr12	29279843	29280712
chr12	29280851	29281474
chr12	29290706	29291602
chr12	29311562	29312445
chr12	29335833	29336696
chr12	29342979	29343914
chr12	29353564	29354496
chr12	29356742	29357649
chr12	29368104	29369000
chr12	29391552	29392446
chr12	29439174	29440101
chr12	29481135	29481976
chr12	29525934	29526744
chr12	29527183	29527860
chr12	29527989	29528827
chr12	29532858	29533750
chr12	29534392	29535350
chr12	29547587	29548492
chr12	29552917	29553820
chr12	29555475	29556336
chr12	29556794	29557564
chr12	29570156	29571004
chr12	29571339	29572228
chr12	29593484	29594483
chr12	29606116	29606954
chr12	29621461	29622338
chr12	29629641	29630571
chr12	29634229	29635066
chr12	29639554	29640491
chr12	29644583	29645432
chr12	29648318	29649112
chr12	29649469	29650319
chr12	29655151	29655995
chr12	29663055	29663858
chr12	29664464	29665321
chr12	29675644	29676533
chr12	29684337	29685258
chr12	29694883	29695780
chr12	29697754	29698534
chr12	29707915	29708802
chr12	29723480	29724349
chr12	29740262	29741125
chr12	29755106	29755931
chr12	29765924	29766807
chr12	29772163	29772852
chr12	29789145	29790004
chr12	29804266	29805084
chr12	29805229	29805989
chr12	29809296	29810209
chr12	29822031	29822904
chr12	29823761	29824544
chr12	29831105	29831995
chr12	29837202	29838096
chr12	29839960	29840621
chr12	29846261	29847125
chr12	29853869	29854748
chr12	29868157	29869026
chr12	29872138	29873018
chr12	29882674	29883582
chr12	29884203	29884988
chr12	29885194	29885949
chr12	29894077	29895182
chr12	29903911	29904836
chr12	29926673	29927582
chr12	29933827	29934755
chr12	29937827	29938584
chr12	29954165	29954916
chr12	29956576	29957441
chr12	29974350	29975232
chr12	29985504	29986325
chr12	30003793	30004748
chr12	30015232	30016136
chr12	30024315	30025170
chr12	30039295	30040040
chr12	30040157	30040780
chr12	30049856	30050721
chr12	30057733	30058654
chr12	30091806	30092696
chr12	30102787	30103704
chr12	30109703	30110579
chr12	30128573	30128968
chr12	30129064	30129586
chr12	30139593	30140517
chr12	30141819	30142648
chr12	30152630	30153473
chr12	30153966	30154874
chr12	30160326	30161345
chr12	30168224	30169107
chr12	30172788	30173655
chr12	30177344	30178204
chr12	30200728	30201571
chr12	30207918	30208737
chr12	30235946	30236835
chr12	30243976	30244844
chr12	30246303	30247200
chr12	30251044	30251918
chr12	30286701	30287552
chr12	30308230	30309123
chr12	30347124	30347973
chr12	30369533	30370425
chr12	30372889	30373784
chr12	30385970	30386819
chr12	30434656	30435561
chr12	30554752	30555512
chr12	30577795	30578659
chr12	30584045	30584969
chr12	30591922	30592713
chr12	30596700	30597543
chr12	30618269	30619160
chr12	30632543	30633368
chr12	30635364	30636149
chr12	30689862	30690766
chr12	30698007	30698910
chr12	30703628	30704561
chr12	30708495	30709395
chr12	30850599	30851436
chr12	30879177	30880068
chr12	30883959	30884766
chr12	30889805	30890687
chr12	30911256	30912121
chr12	31004784	31005649
chr12	31007936	31008796
chr12	31010317	31011331
chr12	31026356	31027217
chr12	31073560	31074356
chr12	31074765	31075557
chr12	31115824	31116697
chr12	31167942	31168848
chr12	31170540	31171448
chr12	31191158	31192070
chr12	31209196	31210045
chr12	31213279	31214159
chr12	31236605	31237436
chr12	31264945	31265440
chr12	31265561	31266275
chr12	31275641	31276473
chr12	31290743	31291653
chr12	31294455	31295309
chr12	31318249	31319122
chr12	31320569	31321416
chr12	31327033	31327895
chr12	31333021	31333985
chr12	31350926	31351803
chr12	31366180	31367091
chr12	31374359	31375236
chr12	31443949	31444780
chr12	31487336	31488162
chr12	31499298	31500220
chr12	31511007	31511894
chr12	31519788	31520651
chr12	31525325	31526290
chr12	31527303	31528154
chr12	31531725	31532611
chr12	31533101	31533937
chr12	31534172	31535074
chr12	31558930	31559779
chr12	31562117	31563163
chr12	31578851	31579740
chr12	31580896	31581819
chr12	31582392	31583050
chr12	31624118	31624995
chr12	31634209	31635122
chr12	31641070	31641929
chr12	31642746	31643548
chr12	31654409	31655310
chr12	31657319	31658187
chr12	31703671	31704480
chr12	31709283	31710177
chr12	31711926	31712719
chr12	31713453	31714339
chr12	31717584	31718379
chr12	31720693	31721615
chr12	31729891	31730790
chr12	31732727	31733512
chr12	31754146	31755031
chr12	31756102	31756906
chr12	31772046	31772854
chr12	31773416	31774275
chr12	31790786	31791629
chr12	31806478	31807372
chr12	31817827	31818740
chr12	31824568	31825341
chr12	31825760	31826351
chr12	31826462	31827065
chr12	31848774	31849675
chr12	31853822	31854691
chr12	31857438	31858419
chr12	31876549	31877402
chr12	31884824	31885608
chr12	31886054	31886882
chr12	31890190	31890854
chr12	31892834	31893578
chr12	31895667	31896485
chr12	31897015	31897827
chr12	31905535	31906372
chr12	31907258	31908114
chr12	31913356	31914122
chr12	31917055	31917943
chr12	31926461	31927333
chr12	31949045	31949892
chr12	31950037	31950924
chr12	31961997	31962585
chr12	31963886	31964785
chr12	31965570	31966460
chr12	31967324	31968208
chr12	31973322	31974174
chr12	31976327	31977195
chr12	31977615	31978443
chr12	31989919	31990825
chr12	31992890	31993779
chr12	31998424	31999255
chr12	32015085	32015959
chr12	32017427	32018289
chr12	32022326	32023243
chr12	32025737	32026669
chr12	32060822	32061672
chr12	32065661	32066592
chr12	32075702	32076658
chr12	32127355	32128254
chr12	32138010	32138935
chr12	32144245	32145149
chr12	32168811	32169676
chr12	32172740	32173627
chr12	32238234	32239037
chr12	32245567	32246408
chr12	32291717	32292607
chr12	32378544	32379108
chr12	32379222	32379778
chr12	32450993	32451855
chr12	32466088	32466969
chr12	32471317	32471846
chr12	32489447	32490278
chr12	32503925	32504809
chr12	32518209	32519123
chr12	32530965	32531831
chr12	32553489	32554312
chr12	32567538	32568399
chr12	32568934	32569737
chr12	32581025	32581891
chr12	32601949	32602848
chr12	32632621	32633502
chr12	32637211	32638084
chr12	32661529	32662425
chr12	32663163	32664121
chr12	32691934	32692865
chr12	32711580	32712491
chr12	32717186	32718089
chr12	32718888	32719770
chr12	32724281	32725119
chr12	32728257	32729108
chr12	32757294	32758109
chr12	32768114	32769017
chr12	32819910	32820890
chr12	32827892	32828732
chr12	32838359	32839278
chr12	32877746	32878587
chr12	32880862	32881727
chr12	32896190	32896959
chr12	32897270	32898138
chr12	32909916	32910715
chr12	32914196	32915086
chr12	32926111	32927018
chr12	32932011	32932876
chr12	32943755	32944522
chr12	32952158	32952903
chr12	32953675	32954539
chr12	32982442	32983311
chr12	32987910	32988838
chr12	32989454	32990327
chr12	33003133	33004035
chr12	33008070	33008968
chr12	33009682	33010541
chr12	33023513	33024391
chr12	33026882	33027774
chr12	33034521	33035288
chr12	33035447	33036295
chr12	33052977	33053869
chr12	33057042	33057965
chr12	33060166	33060911
chr12	33061416	33062311
chr12	33064837	33065653
chr12	33071909	33072785
chr12	33075497	33076427
chr12	33101495	33102151
chr12	33106530	33107430
chr12	33109265	33110172
chr12	33110685	33111656
chr12	33118744	33119650
chr12	33125431	33126291
chr12	33130240	33131112
chr12	33131888	33132766
chr12	33147190	33148060
chr12	33160358	33161293
chr12	33162316	33163223
chr12	33176327	33177106
chr12	33190400	33191156
chr12	33194991	33195873
chr12	33200720	33201643
chr12	33220219	33221096
chr12	33224911	33225798
chr12	33235603	33236459
chr12	33243926	33244753
chr12	33252723	33253592
chr12	33267652	33268476
chr12	33273302	33274206
chr12	33277241	33278145
chr12	33301727	33302535
chr12	33302899	33303723
chr12	33313951	33314865
chr12	33333765	33334552
chr12	33341111	33341942
chr12	33345004	33345765
chr12	33345914	33346618
chr12	33360499	33361255
chr12	33379696	33380601
chr12	33388601	33389464
chr12	33394702	33395618
chr12	33405067	33405972
chr12	33424031	33424895
chr12	33429229	33430089
chr12	33445186	33446077
chr12	33456003	33456909
chr12	33495856	33496681
chr12	33497190	33498079
chr12	33541260	33542172
chr12	33545221	33546116
chr12	33560880	33561722
chr12	33577885	33578785
chr12	33580310	33581151
chr12	33590767	33591650
chr12	33592686	33593591
chr12	33957698	33958506
chr12	33962163	33963062
chr12	33966463	33967033
chr12	33968335	33969165
chr12	34052528	34053018
chr12	34075827	34076687
chr12	34165328	34166149
chr12	34168749	34169649
chr12	34172764	34173661
chr12	34202441	34203302
chr12	34231362	34232351
chr12	34334230	34335121
chr12	34336954	34337886
chr12	34354473	34355317
chr12	34398412	34399246
chr12	34403606	34404524
chr12	34419392	34420413
chr12	34432333	34433259
chr12	34436639	34437351
chr12	34440676	34441582
chr12	34450938	34451825
chr12	34472905	34473725
chr12	34481567	34482363
chr12	34495681	34496589
chr12	34498760	34499674
chr12	34516621	34517506
chr12	34518002	34518781
chr12	34528804	34529697
chr12	34550110	34550952
chr12	34603065	34603881
chr12	34614660	34615516
chr12	34617542	34618451
chr12	34641603	34642529
chr12	34648567	34649247
chr12	34653333	34654224
chr12	34657891	34658803
chr12	34664577	34665454
chr12	34675303	34676226
chr12	34742931	34743824
chr12	34747034	34747928
chr12	34750801	34751705
chr12	34758059	34758868
chr12	34760156	34761088
chr12	34775903	34776794
chr12	34784087	34784587
chr12	34787339	34788141
chr12	34788773	34789641
chr12	34906656	34907479
chr12	34997541	34998431
chr12	35000088	35000997
chr12	35008182	35009140
chr12	35015842	35016685
chr12	35018677	35019515
chr12	35038549	35039486
chr12	35046781	35047631
chr12	35063407	35064297
chr12	35071282	35071883
chr12	35138741	35139623
chr12	35142187	35143041
chr12	35152825	35153681
chr12	35171148	35172050
chr12	35182436	35183319
chr12	35191920	35192783
chr12	35220271	35221122
chr12	35231122	35232024
chr12	35308012	35309145
chr12	35312820	35313751
chr12	35391827	35392686
chr12	35401044	35401936
chr12	35429237	35430230
chr12	35503645	35504690
chr12	35534553	35535374
chr12	35578616	35579505
chr12	35607437	35608340
chr12	35612831	35613808
chr12	35674311	35675169
chr12	35684926	35685922
chr12	35736182	35737074
chr12	35742489	35743397
chr12	35831045	35831893
chr12	35833050	35833911
chr12	35846668	35847598
chr12	35853002	35853874
chr12	35884846	35885700
chr12	35889207	35890086
chr12	35896188	35897114
chr12	35917790	35918696
chr12	35930279	35931149
chr12	35951562	35952463
chr12	35981451	35982338
chr12	35997413	35998316
chr12	36008400	36009331
chr12	36013229	36014038
chr12	36025867	36026669
chr12	36042061	36042885
chr12	36048879	36049685
chr12	36050994	36051821
chr12	36065652	36066552
chr12	36070738	36071680
chr12	36073250	36073910
chr12	36092860	36093669
chr12	36098664	36099318
chr12	36102872	36103770
chr12	36104225	36105025
chr12	36110384	36110899
chr12	36111883	36112709
chr12	36117560	36118542
chr12	36140208	36141066
chr12	36150317	36151014
chr12	36156458	36157342
chr12	36157833	36158432
chr12	36174628	36175530
chr12	36180952	36181846
chr12	36208195	36209090
chr12	36214773	36215583
chr12	36218257	36219183
chr12	36285606	36286451
chr12	36289370	36290197
chr12	36302079	36302937
chr12	36314054	36314912
chr12	36316882	36317795
chr12	36333708	36334539
chr12	36372283	36373219
chr12	36373490	36374271
chr12	36381449	36382395
chr12	36394912	36395803
chr12	36455867	36456740
chr12	36460904	36461788
chr12	36471069	36472047
chr12	36506946	36507735
chr12	36509728	36510632
chr12	36584604	36585484
chr12	36662233	36663113
chr12	36666445	36667294
chr12	36670757	36671563
chr12	36693961	36694791
chr12	36713706	36714567
chr12	36723889	36724760
chr12	36742985	36743830
chr12	36765230	36766108
chr12	36926349	36927248
chr12	36932922	36933844
chr12	36949058	36949960
chr12	37010071	37010988
chr12	37108738	37109545
chr12	37241429	37242294
chr12	37493856	37494771
chr12	37498820	37499549
chr12	37592519	37593325
chr12	37633101	37633988
chr12	37769642	37770530
chr12	37773593	37774423
chr12	37794983	37795848
chr12	37813851	37814674
chr12	37820946	37821884
chr12	37843820	37844722
chr12	37880276	37881157
chr12	37889226	37890113
chr12	37955957	37956808
chr12	37978257	37979124
chr12	37980625	37981529
chr12	37992969	37993811
chr12	37994477	37995406
chr12	38056877	38057719
chr12	38114854	38115759
chr12	38125078	38125945
chr12	38136152	38136977
chr12	38139801	38140405
chr12	38182159	38183102
chr12	38264041	38264843
chr12	38268568	38269338
chr12	38301226	38302083
chr12	38303784	38304521
chr12	38342320	38343216
chr12	38356139	38357130
chr12	38373881	38374792
chr12	38374984	38375888
chr12	38386700	38387587
chr12	38399770	38400629
chr12	38494216	38495086
chr12	38500694	38501530
chr12	38555026	38555848
chr12	38596170	38597068
chr12	38597886	38598791
chr12	38600160	38600740
chr12	38600845	38601474
chr12	38607765	38608674
chr12	38680542	38681446
chr12	38778339	38779228
chr12	38788318	38789164
chr12	38789652	38790506
chr12	38818035	38818939
chr12	38824097	38824998
chr12	38853968	38854842
chr12	38860542	38861360
chr12	38928671	38929592
chr12	38931471	38932365
chr12	39034804	39035668
chr12	39037959	39038551
chr12	39038660	39039211
chr12	39039754	39040529
chr12	39048279	39049284
chr12	39070384	39071291
chr12	39073328	39074245
chr12	39251628	39252114
chr12	39256303	39257112
chr12	39257422	39258272
chr12	39261964	39262743
